county,date,deaths,name,population,population-per-100K,deaths-per-100K,rate
Val verde,2020-07-30,59,,,,,
Van zandt,2020-07-30,3,,,,,
Victoria,2020-07-30,50,Victoria,92084.0,0.92084,54.29824942443856,0.0005429824942443856
Walker,2020-07-30,39,Walker,72971.0,0.72971,53.44588946293733,0.0005344588946293733
Waller,2020-07-30,5,Waller,55246.0,0.55246,9.050428990334142,9.050428990334142e-05
Ward,2020-07-30,1,Ward,11998.0,0.11998,8.334722453742291,8.33472245374229e-05
Washington,2020-07-30,40,Washington,35882.0,0.35882,111.47650632629174,0.0011147650632629172
Webb,2020-07-30,128,Webb,276652.0,2.76652,46.26751297659153,0.0004626751297659153
Wharton,2020-07-30,28,Wharton,41556.0,0.41556,67.37895851381269,0.0006737895851381269
Wheeler,2020-07-30,0,Wheeler,5056.0,0.05056,0.0,0.0
Wichita,2020-07-30,11,Wichita,132230.0,1.3223,8.318838387657868,8.31883838765787e-05
Wilbarger,2020-07-30,1,Wilbarger,12769.0,0.12769,7.831466833737959,7.831466833737959e-05
Willacy,2020-07-30,28,Willacy,21358.0,0.21358,131.09841745481788,0.0013109841745481787
Anderson,2020-07-31,14,Anderson,57735.0,0.57735,24.248722611933836,0.00024248722611933837
Andrews,2020-07-31,6,Andrews,18705.0,0.18705,32.076984763432236,0.00032076984763432237
Angelina,2020-07-31,50,Angelina,86715.0,0.86715,57.660151069595805,0.000576601510695958
Aransas,2020-07-31,16,Aransas,23510.0,0.2351,68.05614632071459,0.0006805614632071459
Archer,2020-07-31,0,Archer,8553.0,0.08553,0.0,0.0
Armstrong,2020-07-31,0,Armstrong,1887.0,0.01887,0.0,0.0
Atascosa,2020-07-31,18,Atascosa,51153.0,0.51153,35.18855199108556,0.00035188551991085566
Austin,2020-07-31,4,Austin,30032.0,0.30032,13.319126265316996,0.00013319126265316994
Bailey,2020-07-31,4,Bailey,7000.0,0.07,57.14285714285714,0.0005714285714285715
Bandera,2020-07-31,3,Bandera,23112.0,0.23112,12.980269989615785,0.00012980269989615784
Bastrop,2020-07-31,23,Bastrop,88723.0,0.88723,25.92337950700495,0.0002592337950700495
Baylor,2020-07-31,0,Baylor,3509.0,0.03509,0.0,0.0
Bee,2020-07-31,10,Bee,32565.0,0.32565,30.707815138952864,0.00030707815138952864
Bell,2020-07-31,42,Bell,362924.0,3.62924,11.572670862219088,0.00011572670862219087
Bexar,2020-07-31,920,Bexar,2003554.0,20.03554,45.918402997872775,0.0004591840299787278
Blanco,2020-07-31,5,Blanco,11931.0,0.11931,41.90763557120107,0.00041907635571201073
Borden,2020-07-31,0,Borden,654.0,0.00654,0.0,0.0
Bosque,2020-07-31,2,Bosque,18685.0,0.18685,10.703773080010704,0.00010703773080010703
Bowie,2020-07-31,35,Bowie,93245.0,0.93245,37.53552469301303,0.00037535524693013033
Brazoria,2020-07-31,97,Brazoria,374264.0,3.74264,25.917534147019214,0.0002591753414701922
Brazos,2020-07-31,45,Brazos,229211.0,2.29211,19.6325656273041,0.000196325656273041
Brewster,2020-07-31,2,Brewster,9203.0,0.09203,21.732043898728676,0.00021732043898728675
Briscoe,2020-07-31,1,Briscoe,1546.0,0.01546,64.68305304010349,0.000646830530401035
Brooks,2020-07-31,6,Brooks,7093.0,0.07093,84.59044128013534,0.0008459044128013534
Brown,2020-07-31,16,Brown,37864.0,0.37864,42.25649693640398,0.0004225649693640397
Burleson,2020-07-31,6,Burleson,18443.0,0.18443,32.53266822100526,0.0003253266822100526
Burnet,2020-07-31,9,Burnet,48155.0,0.48155,18.689648011629114,0.00018689648011629113
Caldwell,2020-07-31,29,Caldwell,43664.0,0.43664,66.4162696958593,0.0006641626969585929
Calhoun,2020-07-31,7,Calhoun,21290.0,0.2129,32.87928604978863,0.00032879286049788633
Callahan,2020-07-31,3,Callahan,13943.0,0.13943,21.51617299003084,0.0002151617299003084
Cameron,2020-07-31,595,Cameron,423163.0,4.23163,140.60775634920822,0.0014060775634920821
Camp,2020-07-31,5,Camp,13094.0,0.13094,38.1854284405071,0.00038185428440507105
Carson,2020-07-31,0,Carson,5926.0,0.05926,0.0,0.0
Cass,2020-07-31,9,Cass,30026.0,0.30026,29.974022513821353,0.0002997402251382136
Castro,2020-07-31,4,Castro,7530.0,0.0753,53.12084993359893,0.0005312084993359894
Chambers,2020-07-31,2,Chambers,43837.0,0.43837,4.56235600063873,4.56235600063873e-05
Cherokee,2020-07-31,8,Cherokee,52646.0,0.52646,15.195836340842607,0.0001519583634084261
Childress,2020-07-31,0,Childress,7306.0,0.07306,0.0,0.0
Clay,2020-07-31,1,Clay,10471.0,0.10471,9.550186228631459,9.550186228631458e-05
Cochran,2020-07-31,0,Cochran,2853.0,0.02853,0.0,0.0
Coke,2020-07-31,2,Coke,3387.0,0.03387,59.0493061706525,0.000590493061706525
Coleman,2020-07-31,0,Coleman,8175.0,0.08175,0.0,0.0
Collin,2020-07-31,81,Collin,1034730.0,10.3473,7.82812907715056,7.82812907715056e-05
Collingsworth,2020-07-31,0,Collingsworth,2920.0,0.0292,0.0,0.0
Colorado,2020-07-31,2,Colorado,21493.0,0.21493,9.305355231935978,9.30535523193598e-05
Comal,2020-07-31,72,Comal,156209.0,1.56209,46.09209456561402,0.00046092094565614017
Comanche,2020-07-31,3,Comanche,13635.0,0.13635,22.002200220022,0.00022002200220022002
Concho,2020-07-31,0,Concho,2726.0,0.02726,0.0,0.0
Cooke,2020-07-31,3,Cooke,41257.0,0.41257,7.271493322345299,7.271493322345299e-05
Coryell,2020-07-31,5,Coryell,75951.0,0.75951,6.583191794709747,6.583191794709747e-05
Cottle,2020-07-31,2,Cottle,1398.0,0.01398,143.0615164520744,0.001430615164520744
Crane,2020-07-31,2,Crane,4797.0,0.04797,41.692724619553886,0.0004169272461955389
Crockett,2020-07-31,3,Crockett,3464.0,0.03464,86.60508083140878,0.0008660508083140878
Crosby,2020-07-31,1,Crosby,5737.0,0.05737,17.43071291615827,0.0001743071291615827
Culberson,2020-07-31,2,Culberson,2171.0,0.02171,92.12344541685859,0.0009212344541685859
Dallam,2020-07-31,6,Dallam,7287.0,0.07287,82.33841086867022,0.0008233841086867024
Dallas,2020-07-31,811,Dallas,2635516.0,26.35516,30.771962682070605,0.0003077196268207061
Dawson,2020-07-31,4,Dawson,12728.0,0.12728,31.426775612822123,0.00031426775612822125
De witt,2020-07-31,18,,,,,
Deaf smith,2020-07-31,18,,,,,
Delta,2020-07-31,0,Delta,5331.0,0.05331,0.0,0.0
Denton,2020-07-31,93,Denton,887207.0,8.87207,10.482333886004055,0.00010482333886004055
Dickens,2020-07-31,1,Dickens,2211.0,0.02211,45.22840343735866,0.0004522840343735866
Dimmit,2020-07-31,4,Dimmit,10124.0,0.10124,39.51007506914263,0.0003951007506914263
Donley,2020-07-31,1,Donley,3278.0,0.03278,30.506406345332522,0.0003050640634533252
Duval,2020-07-31,7,Duval,11157.0,0.11157,62.740880164918885,0.0006274088016491889
Eastland,2020-07-31,1,Eastland,18360.0,0.1836,5.446623093681917,5.446623093681917e-05
Ector,2020-07-31,52,Ector,166223.0,1.66223,31.283276080927426,0.0003128327608092743
Edwards,2020-07-31,1,Edwards,1932.0,0.01932,51.75983436853002,0.0005175983436853002
El paso,2020-07-31,345,,,,,
Ellis,2020-07-31,48,Ellis,184826.0,1.84826,25.9703721337907,0.000259703721337907
Erath,2020-07-31,6,Erath,42698.0,0.42698,14.05218042999672,0.0001405218042999672
Falls,2020-07-31,3,Falls,17297.0,0.17297,17.344048100826733,0.00017344048100826734
Fannin,2020-07-31,10,Fannin,35514.0,0.35514,28.157909556794504,0.00028157909556794506
Fayette,2020-07-31,14,Fayette,25346.0,0.25346,55.2355401246745,0.0005523554012467451
Fisher,2020-07-31,1,Fisher,3830.0,0.0383,26.109660574412533,0.0002610966057441253
Floyd,2020-07-31,6,Floyd,5712.0,0.05712,105.0420168067227,0.0010504201680672268
Foard,2020-07-31,0,Foard,1155.0,0.01155,0.0,0.0
Fort bend,2020-07-31,190,,,,,
Franklin,2020-07-31,3,Franklin,10725.0,0.10725,27.972027972027973,0.0002797202797202797
Freestone,2020-07-31,0,Freestone,19717.0,0.19717,0.0,0.0
Frio,2020-07-31,5,Frio,20306.0,0.20306,24.62326405988378,0.0002462326405988378
Gaines,2020-07-31,2,Gaines,21492.0,0.21492,9.305788200260562,9.305788200260562e-05
Galveston,2020-07-31,119,Galveston,342139.0,3.42139,34.78118542463735,0.00034781185424637357
Garza,2020-07-31,3,Garza,6229.0,0.06229,48.16182372772516,0.00048161823727725157
Gillespie,2020-07-31,6,Gillespie,26988.0,0.26988,22.232103156958647,0.00022232103156958648
Glasscock,2020-07-31,0,Glasscock,1409.0,0.01409,0.0,0.0
Goliad,2020-07-31,5,Goliad,7658.0,0.07658,65.291198746409,0.0006529119874640898
Gonzales,2020-07-31,9,Gonzales,20837.0,0.20837,43.192398137927725,0.00043192398137927723
Gray,2020-07-31,2,Gray,21886.0,0.21886,9.138261902586128,9.138261902586128e-05
Grayson,2020-07-31,13,Grayson,136212.0,1.36212,9.543946201509412,9.543946201509412e-05
Gregg,2020-07-31,29,Gregg,123945.0,1.23945,23.39747468635282,0.00023397474686352818
Grimes,2020-07-31,26,Grimes,28880.0,0.2888,90.02770083102493,0.0009002770083102493
Guadalupe,2020-07-31,55,Guadalupe,166847.0,1.66847,32.964332592135314,0.00032964332592135307
Hale,2020-07-31,27,Hale,33406.0,0.33406,80.82380410704663,0.0008082380410704663
Hall,2020-07-31,1,Hall,2964.0,0.02964,33.738191632928476,0.00033738191632928474
Hamilton,2020-07-31,3,Hamilton,8461.0,0.08461,35.456801796477954,0.00035456801796477955
Hansford,2020-07-31,2,Hansford,5399.0,0.05399,37.04389701796629,0.0003704389701796629
Hardeman,2020-07-31,0,Hardeman,3933.0,0.03933,0.0,0.0
Hardin,2020-07-31,14,Hardin,57602.0,0.57602,24.304711641956878,0.00024304711641956876
Harris,2020-07-31,1823,Harris,4713325.0,47.13325,38.677578991476295,0.00038677578991476295
Harrison,2020-07-31,25,Harrison,66553.0,0.66553,37.56404669962286,0.0003756404669962286
Hartley,2020-07-31,0,Hartley,5576.0,0.05576,0.0,0.0
Haskell,2020-07-31,0,Haskell,5658.0,0.05658,0.0,0.0
Hays,2020-07-31,43,Hays,230191.0,2.30191,18.680139536298118,0.00018680139536298118
Hemphill,2020-07-31,0,Hemphill,3819.0,0.03819,0.0,0.0
Henderson,2020-07-31,9,Henderson,82737.0,0.82737,10.877841836179702,0.00010877841836179702
Hidalgo,2020-07-31,908,Hidalgo,868707.0,8.68707,104.52315913190523,0.0010452315913190523
Hill,2020-07-31,7,Hill,36649.0,0.36649,19.100111872083822,0.00019100111872083822
Hockley,2020-07-31,4,Hockley,23021.0,0.23021,17.37543981582034,0.00017375439815820338
Hood,2020-07-31,12,Hood,61643.0,0.61643,19.466930551725255,0.00019466930551725257
Hopkins,2020-07-31,2,Hopkins,37084.0,0.37084,5.393161471254449,5.3931614712544494e-05
Houston,2020-07-31,6,Houston,22968.0,0.22968,26.12330198537095,0.00026123301985370953
Howard,2020-07-31,5,Howard,36664.0,0.36664,13.637355444032293,0.00013637355444032293
Hudspeth,2020-07-31,2,Hudspeth,4886.0,0.04886,40.93327875562832,0.00040933278755628325
Hunt,2020-07-31,22,Hunt,98594.0,0.98594,22.31373105868511,0.00022313731058685112
Hutchinson,2020-07-31,2,Hutchinson,20938.0,0.20938,9.552010698251982,9.552010698251981e-05
Irion,2020-07-31,0,Irion,1536.0,0.01536,0.0,0.0
Jack,2020-07-31,0,Jack,8935.0,0.08935,0.0,0.0
Jackson,2020-07-31,6,Jackson,14760.0,0.1476,40.65040650406504,0.0004065040650406504
Jasper,2020-07-31,9,Jasper,35529.0,0.35529,25.331419403867265,0.00025331419403867264
Jeff davis,2020-07-31,0,,,,,
Jefferson,2020-07-31,101,Jefferson,251565.0,2.51565,40.148669329994235,0.00040148669329994236
Jim hogg,2020-07-31,1,,,,,
Jim wells,2020-07-31,19,,,,,
Johnson,2020-07-31,32,Johnson,175817.0,1.75817,18.200742817816252,0.00018200742817816253
Jones,2020-07-31,0,Jones,20083.0,0.20083,0.0,0.0
Karnes,2020-07-31,9,Karnes,15601.0,0.15601,57.68860970450612,0.0005768860970450612
Kaufman,2020-07-31,30,Kaufman,136154.0,1.36154,22.033873408052646,0.00022033873408052647
Kendall,2020-07-31,5,Kendall,47431.0,0.47431,10.541628892496469,0.00010541628892496469
Kenedy,2020-07-31,1,Kenedy,404.0,0.00404,247.5247524752475,0.0024752475247524753
Kent,2020-07-31,0,Kent,762.0,0.00762,0.0,0.0
Kerr,2020-07-31,6,Kerr,52600.0,0.526,11.406844106463877,0.00011406844106463878
Kimble,2020-07-31,1,Kimble,4337.0,0.04337,23.057412958266085,0.00023057412958266084
King,2020-07-31,0,King,272.0,0.00272,0.0,0.0
Kinney,2020-07-31,0,Kinney,3667.0,0.03667,0.0,0.0
Kleberg,2020-07-31,15,Kleberg,30680.0,0.3068,48.89178617992177,0.0004889178617992178
Knox,2020-07-31,1,Knox,3664.0,0.03664,27.292576419213976,0.0002729257641921397
La salle,2020-07-31,7,,,,,
Lamar,2020-07-31,19,Lamar,49859.0,0.49859,38.107463045789125,0.00038107463045789126
Lamb,2020-07-31,11,Lamb,12893.0,0.12893,85.31761420926085,0.0008531761420926084
Lampasas,2020-07-31,3,Lampasas,21428.0,0.21428,14.000373343289155,0.00014000373343289155
Lavaca,2020-07-31,19,Lavaca,20154.0,0.20154,94.2740895107671,0.0009427408951076709
Lee,2020-07-31,12,Lee,17239.0,0.17239,69.60960612564534,0.0006960960612564534
Leon,2020-07-31,3,Leon,17404.0,0.17404,17.23741668581935,0.0001723741668581935
Liberty,2020-07-31,34,Liberty,88219.0,0.88219,38.54045046985343,0.0003854045046985343
Limestone,2020-07-31,4,Limestone,23437.0,0.23437,17.06703076332295,0.0001706703076332295
Lipscomb,2020-07-31,0,Lipscomb,3233.0,0.03233,0.0,0.0
Live oak,2020-07-31,3,,,,,
Llano,2020-07-31,1,Llano,21795.0,0.21795,4.588208304657031,4.588208304657031e-05
Loving,2020-07-31,0,Loving,169.0,0.00169,0.0,0.0
Lubbock,2020-07-31,77,Lubbock,310569.0,3.10569,24.79320215475466,0.0002479320215475466
Lynn,2020-07-31,4,Lynn,5951.0,0.05951,67.21559401781214,0.0006721559401781214
Madison,2020-07-31,3,Madison,14284.0,0.14284,21.00252030243629,0.00021002520302436292
Marion,2020-07-31,9,Marion,9854.0,0.09854,91.33346864217576,0.0009133346864217577
Martin,2020-07-31,5,Martin,5771.0,0.05771,86.64009703690868,0.0008664009703690869
Mason,2020-07-31,0,Mason,4274.0,0.04274,0.0,0.0
Matagorda,2020-07-31,28,Matagorda,36643.0,0.36643,76.41295745435691,0.0007641295745435691
Maverick,2020-07-31,46,Maverick,58722.0,0.58722,78.33520656653384,0.0007833520656653384
Mcculloch,2020-07-31,1,,,,,
Mclennan,2020-07-31,58,,,,,
Mcmullen,2020-07-31,0,,,,,
Medina,2020-07-31,29,Medina,51584.0,0.51584,56.218982630272954,0.0005621898263027295
Menard,2020-07-31,0,Menard,2138.0,0.02138,0.0,0.0
Midland,2020-07-31,40,Midland,176832.0,1.76832,22.62034020991676,0.00022620340209916756
Milam,2020-07-31,4,Milam,24823.0,0.24823,16.11408774120775,0.0001611408774120775
Mills,2020-07-31,0,Mills,4873.0,0.04873,0.0,0.0
Mitchell,2020-07-31,1,Mitchell,8545.0,0.08545,11.702750146284377,0.00011702750146284377
Montague,2020-07-31,1,Montague,19818.0,0.19818,5.045917852457362,5.045917852457362e-05
Montgomery,2020-07-31,94,Montgomery,607391.0,6.07391,15.476027797580143,0.0001547602779758014
Moore,2020-07-31,13,Moore,20940.0,0.2094,62.082139446036294,0.0006208213944603629
Morris,2020-07-31,3,Morris,12388.0,0.12388,24.216984178237002,0.00024216984178237002
Motley,2020-07-31,0,Motley,1200.0,0.012,0.0,0.0
Nacogdoches,2020-07-31,42,Nacogdoches,65204.0,0.65204,64.4132261824428,0.000644132261824428
Navarro,2020-07-31,11,Navarro,50113.0,0.50113,21.950392113822762,0.0002195039211382276
Newton,2020-07-31,7,Newton,13595.0,0.13595,51.48951820522251,0.0005148951820522251
Nolan,2020-07-31,3,Nolan,14714.0,0.14714,20.388745412532284,0.00020388745412532283
Nueces,2020-07-31,200,Nueces,362294.0,3.62294,55.20378477148394,0.0005520378477148393
Ochiltree,2020-07-31,2,Ochiltree,9836.0,0.09836,20.3334688897926,0.00020333468889792598
Oldham,2020-07-31,1,Oldham,2112.0,0.02112,47.34848484848485,0.0004734848484848485
Orange,2020-07-31,22,Orange,83396.0,0.83396,26.3801621180872,0.00026380162118087196
Palo pinto,2020-07-31,8,,,,,
Panola,2020-07-31,17,Panola,23194.0,0.23194,73.2948176252479,0.0007329481762524791
Parker,2020-07-31,17,Parker,142878.0,1.42878,11.898262853623372,0.00011898262853623371
Parmer,2020-07-31,7,Parmer,9605.0,0.09605,72.8787090057262,0.0007287870900572618
Pecos,2020-07-31,1,Pecos,15823.0,0.15823,6.319914049168931,6.319914049168932e-05
Polk,2020-07-31,15,Polk,51353.0,0.51353,29.209588534262846,0.00029209588534262845
Potter,2020-07-31,40,Potter,117415.0,1.17415,34.067197547161776,0.0003406719754716178
Presidio,2020-07-31,2,Presidio,6704.0,0.06704,29.832935560859188,0.0002983293556085919
Rains,2020-07-31,1,Rains,12514.0,0.12514,7.99105002397315,7.99105002397315e-05
Randall,2020-07-31,21,Randall,137713.0,1.37713,15.249105022764736,0.00015249105022764736
Reagan,2020-07-31,5,Reagan,3849.0,0.03849,129.90387113535982,0.0012990387113535984
Real,2020-07-31,3,Real,3452.0,0.03452,86.90614136732329,0.0008690614136732329
Red river,2020-07-31,11,,,,,
Reeves,2020-07-31,5,Reeves,15976.0,0.15976,31.296945418127187,0.00031296945418127193
Refugio,2020-07-31,6,Refugio,6948.0,0.06948,86.35578583765113,0.0008635578583765112
Roberts,2020-07-31,0,Roberts,854.0,0.00854,0.0,0.0
Robertson,2020-07-31,2,Robertson,17074.0,0.17074,11.713716762328687,0.00011713716762328687
Rockwall,2020-07-31,13,Rockwall,104915.0,1.04915,12.390983176857455,0.00012390983176857457
Runnels,2020-07-31,2,Runnels,10264.0,0.10264,19.485580670303975,0.00019485580670303975
Rusk,2020-07-31,2,Rusk,54406.0,0.54406,3.6760651398742787,3.676065139874279e-05
Sabine,2020-07-31,6,Sabine,10542.0,0.10542,56.91519635742743,0.0005691519635742744
San augustine,2020-07-31,11,,,,,
San jacinto,2020-07-31,8,,,,,
San patricio,2020-07-31,42,,,,,
San saba,2020-07-31,0,,,,,
Schleicher,2020-07-31,1,Schleicher,2793.0,0.02793,35.80379520229144,0.00035803795202291446
Scurry,2020-07-31,1,Scurry,16703.0,0.16703,5.986948452373825,5.986948452373825e-05
Shackelford,2020-07-31,0,Shackelford,3265.0,0.03265,0.0,0.0
Shelby,2020-07-31,18,Shelby,25274.0,0.25274,71.21943499248239,0.0007121943499248239
Sherman,2020-07-31,0,Sherman,3022.0,0.03022,0.0,0.0
Smith,2020-07-31,26,Smith,232751.0,2.32751,11.170736108545183,0.00011170736108545183
Somervell,2020-07-31,0,Somervell,9128.0,0.09128,0.0,0.0
Starr,2020-07-31,92,Starr,64633.0,0.64633,142.34214720034657,0.0014234214720034656
Stephens,2020-07-31,3,Stephens,9366.0,0.09366,32.03074951953876,0.00032030749519538755
Sterling,2020-07-31,0,Sterling,1291.0,0.01291,0.0,0.0
Stonewall,2020-07-31,0,Stonewall,1350.0,0.0135,0.0,0.0
Sutton,2020-07-31,1,Sutton,3776.0,0.03776,26.483050847457626,0.00026483050847457627
Swisher,2020-07-31,2,Swisher,7397.0,0.07397,27.037988373665,0.00027037988373665
Tarrant,2020-07-31,473,Tarrant,2102515.0,21.02515,22.496866847561137,0.00022496866847561135
Taylor,2020-07-31,25,Taylor,138034.0,1.38034,18.111479780343974,0.00018111479780343973
Terrell,2020-07-31,0,Terrell,776.0,0.00776,0.0,0.0
Terry,2020-07-31,2,Terry,12337.0,0.12337,16.21139661181811,0.00016211396611818109
Throckmorton,2020-07-31,1,Throckmorton,1501.0,0.01501,66.62225183211193,0.0006662225183211193
Titus,2020-07-31,17,Titus,32750.0,0.3275,51.908396946564885,0.0005190839694656489
Tom green,2020-07-31,25,,,,,
Travis,2020-07-31,300,Travis,1273954.0,12.73954,23.548730958888626,0.00023548730958888626
Trinity,2020-07-31,4,Trinity,14651.0,0.14651,27.301890655927924,0.00027301890655927923
Tyler,2020-07-31,2,Tyler,21672.0,0.21672,9.228497600590623,9.228497600590623e-05
Upshur,2020-07-31,4,Upshur,41753.0,0.41753,9.580149929346394,9.580149929346394e-05
Upton,2020-07-31,1,Upton,3657.0,0.03657,27.344818156959256,0.00027344818156959256
Uvalde,2020-07-31,11,Uvalde,26741.0,0.26741,41.135335252982316,0.00041135335252982314
Val verde,2020-07-31,60,,,,,
Van zandt,2020-07-31,3,,,,,
Victoria,2020-07-31,50,Victoria,92084.0,0.92084,54.29824942443856,0.0005429824942443856
Walker,2020-07-31,41,Walker,72971.0,0.72971,56.18670430719053,0.0005618670430719053
Waller,2020-07-31,5,Waller,55246.0,0.55246,9.050428990334142,9.050428990334142e-05
Ward,2020-07-31,1,Ward,11998.0,0.11998,8.334722453742291,8.33472245374229e-05
Washington,2020-07-31,40,Washington,35882.0,0.35882,111.47650632629174,0.0011147650632629172
Webb,2020-07-31,128,Webb,276652.0,2.76652,46.26751297659153,0.0004626751297659153
Wharton,2020-07-31,28,Wharton,41556.0,0.41556,67.37895851381269,0.0006737895851381269
Wheeler,2020-07-31,0,Wheeler,5056.0,0.05056,0.0,0.0
Wichita,2020-07-31,11,Wichita,132230.0,1.3223,8.318838387657868,8.31883838765787e-05
Wilbarger,2020-07-31,1,Wilbarger,12769.0,0.12769,7.831466833737959,7.831466833737959e-05
Willacy,2020-07-31,30,Willacy,21358.0,0.21358,140.462590130162,0.00140462590130162
Anderson,2020-08-01,15,Anderson,57735.0,0.57735,25.980774227071965,0.0002598077422707197
Andrews,2020-08-01,6,Andrews,18705.0,0.18705,32.076984763432236,0.00032076984763432237
Angelina,2020-08-01,53,Angelina,86715.0,0.86715,61.11976013377155,0.0006111976013377155
Aransas,2020-08-01,16,Aransas,23510.0,0.2351,68.05614632071459,0.0006805614632071459
Archer,2020-08-01,0,Archer,8553.0,0.08553,0.0,0.0
Armstrong,2020-08-01,0,Armstrong,1887.0,0.01887,0.0,0.0
Atascosa,2020-08-01,18,Atascosa,51153.0,0.51153,35.18855199108556,0.00035188551991085566
Austin,2020-08-01,4,Austin,30032.0,0.30032,13.319126265316996,0.00013319126265316994
Bailey,2020-08-01,4,Bailey,7000.0,0.07,57.14285714285714,0.0005714285714285715
Bandera,2020-08-01,3,Bandera,23112.0,0.23112,12.980269989615785,0.00012980269989615784
Bastrop,2020-08-01,23,Bastrop,88723.0,0.88723,25.92337950700495,0.0002592337950700495
Baylor,2020-08-01,0,Baylor,3509.0,0.03509,0.0,0.0
Bee,2020-08-01,11,Bee,32565.0,0.32565,33.77859665284815,0.0003377859665284815
Bell,2020-08-01,43,Bell,362924.0,3.62924,11.848210644652875,0.00011848210644652875
Bexar,2020-08-01,931,Bexar,2003554.0,20.03554,46.467427381543,0.00046467427381542995
Blanco,2020-08-01,5,Blanco,11931.0,0.11931,41.90763557120107,0.00041907635571201073
Borden,2020-08-01,0,Borden,654.0,0.00654,0.0,0.0
Bosque,2020-08-01,2,Bosque,18685.0,0.18685,10.703773080010704,0.00010703773080010703
Bowie,2020-08-01,35,Bowie,93245.0,0.93245,37.53552469301303,0.00037535524693013033
Brazoria,2020-08-01,101,Brazoria,374264.0,3.74264,26.986298441741656,0.00026986298441741656
Brazos,2020-08-01,46,Brazos,229211.0,2.29211,20.068844863466413,0.00020068844863466414
Brewster,2020-08-01,2,Brewster,9203.0,0.09203,21.732043898728676,0.00021732043898728675
Briscoe,2020-08-01,1,Briscoe,1546.0,0.01546,64.68305304010349,0.000646830530401035
Brooks,2020-08-01,6,Brooks,7093.0,0.07093,84.59044128013534,0.0008459044128013534
Brown,2020-08-01,17,Brown,37864.0,0.37864,44.89752799492922,0.0004489752799492922
Burleson,2020-08-01,6,Burleson,18443.0,0.18443,32.53266822100526,0.0003253266822100526
Burnet,2020-08-01,9,Burnet,48155.0,0.48155,18.689648011629114,0.00018689648011629113
Caldwell,2020-08-01,29,Caldwell,43664.0,0.43664,66.4162696958593,0.0006641626969585929
Calhoun,2020-08-01,7,Calhoun,21290.0,0.2129,32.87928604978863,0.00032879286049788633
Callahan,2020-08-01,3,Callahan,13943.0,0.13943,21.51617299003084,0.0002151617299003084
Cameron,2020-08-01,610,Cameron,423163.0,4.23163,144.15248970254962,0.001441524897025496
Camp,2020-08-01,5,Camp,13094.0,0.13094,38.1854284405071,0.00038185428440507105
Carson,2020-08-01,0,Carson,5926.0,0.05926,0.0,0.0
Cass,2020-08-01,9,Cass,30026.0,0.30026,29.974022513821353,0.0002997402251382136
Castro,2020-08-01,4,Castro,7530.0,0.0753,53.12084993359893,0.0005312084993359894
Chambers,2020-08-01,2,Chambers,43837.0,0.43837,4.56235600063873,4.56235600063873e-05
Cherokee,2020-08-01,9,Cherokee,52646.0,0.52646,17.095315883447935,0.00017095315883447934
Childress,2020-08-01,0,Childress,7306.0,0.07306,0.0,0.0
Clay,2020-08-01,1,Clay,10471.0,0.10471,9.550186228631459,9.550186228631458e-05
Cochran,2020-08-01,0,Cochran,2853.0,0.02853,0.0,0.0
Coke,2020-08-01,2,Coke,3387.0,0.03387,59.0493061706525,0.000590493061706525
Coleman,2020-08-01,0,Coleman,8175.0,0.08175,0.0,0.0
Collin,2020-08-01,82,Collin,1034730.0,10.3473,7.924772646004271,7.924772646004271e-05
Collingsworth,2020-08-01,0,Collingsworth,2920.0,0.0292,0.0,0.0
Colorado,2020-08-01,2,Colorado,21493.0,0.21493,9.305355231935978,9.30535523193598e-05
Comal,2020-08-01,74,Comal,156209.0,1.56209,47.372430525769964,0.0004737243052576996
Comanche,2020-08-01,3,Comanche,13635.0,0.13635,22.002200220022,0.00022002200220022002
Concho,2020-08-01,0,Concho,2726.0,0.02726,0.0,0.0
Cooke,2020-08-01,4,Cooke,41257.0,0.41257,9.695324429793732,9.695324429793733e-05
Coryell,2020-08-01,5,Coryell,75951.0,0.75951,6.583191794709747,6.583191794709747e-05
Cottle,2020-08-01,2,Cottle,1398.0,0.01398,143.0615164520744,0.001430615164520744
Crane,2020-08-01,2,Crane,4797.0,0.04797,41.692724619553886,0.0004169272461955389
Crockett,2020-08-01,3,Crockett,3464.0,0.03464,86.60508083140878,0.0008660508083140878
Crosby,2020-08-01,1,Crosby,5737.0,0.05737,17.43071291615827,0.0001743071291615827
Culberson,2020-08-01,2,Culberson,2171.0,0.02171,92.12344541685859,0.0009212344541685859
Dallam,2020-08-01,6,Dallam,7287.0,0.07287,82.33841086867022,0.0008233841086867024
Dallas,2020-08-01,823,Dallas,2635516.0,26.35516,31.227281488710368,0.0003122728148871037
Dawson,2020-08-01,4,Dawson,12728.0,0.12728,31.426775612822123,0.00031426775612822125
De witt,2020-08-01,19,,,,,
Deaf smith,2020-08-01,18,,,,,
Delta,2020-08-01,0,Delta,5331.0,0.05331,0.0,0.0
Denton,2020-08-01,94,Denton,887207.0,8.87207,10.595047153595496,0.00010595047153595496
Dickens,2020-08-01,1,Dickens,2211.0,0.02211,45.22840343735866,0.0004522840343735866
Dimmit,2020-08-01,4,Dimmit,10124.0,0.10124,39.51007506914263,0.0003951007506914263
Donley,2020-08-01,1,Donley,3278.0,0.03278,30.506406345332522,0.0003050640634533252
